ID,Group,Streptococcus sp. Marseille-Q6470,Streptococcus sp. oral taxon 061,Streptococcus sp. oral taxon 431,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,Streptococcus sp. NPS 308,Streptococcus sp. 116-D4,Streptococcus sp. SP4011,Streptococcus sp. A12,Streptococcus sp. 1643,Streptococcus sp. D7B5,Streptococcus sp. FSL W8-0197,Streptococcus sp. oral taxon 064,Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A,Streptococcus mitis,Streptococcus mitis B6,Streptococcus pneumoniae,Streptococcus ilei,Streptococcus sanguinis,Streptococcus sanguinis SK36,Streptococcus rubneri,Streptococcus anginosus group,Streptococcus anginosus subsp. whileyi><wbr>Streptococcus anginosus subsp. whileyi MAS624,Streptococcus australis,Streptococcus koreensis,Streptococcus gwangjuense,Streptococcus toyakuensis,Streptococcus pseudopneumoniae IS7493,Streptococcus thermophilus,Streptococcus milleri,Streptococcus ferus,Streptococcus himalayensis,Streptococcus parauberis,Granulicatella elegans,Abiotrophia><wbr>Abiotrophia defectiva,Abiotrophia defectiva ATCC 49176,Gemella sanguinis,Gemella haemolysans,Gemella morbillorum,Blautia sp. SC05B48,Actinomyces,Actinomyces sp. oral taxon 171><wbr>Actinomyces sp. oral taxon 171 str. F0337,Rothia mucilaginosa,Rothia mucilaginosa DY-18,Rothia aeria,Rothia dentocariosa,Corynebacterium durum,Alistipes communis,Citrobacter arsenatis,Escherichia coli O157:H7,Enterobacter chuandaensis,unclassified Enterobacter,Enterobacter sp. T2,unclassified Leclercia,Leclercia adecarboxylata,Kosakonia,Kosakonia radicincitans,Cronobacter,[Enterobacter] lignolyticus,Pseudescherichia><wbr>Pseudescherichia vulneris,Franconibacter><wbr>Franconibacter daqui,Cedecea,Cedecea neteri,Buttiauxella,Shigella flexneri,Serratia marcescens,Cardiobacterium hominis,Fusobacterium pseudoperiodonticum,Fusobacterium periodonticum,Fusobacterium hwasookii,Treponema putidum,Aliceevansviridae,Lactococcus piscium><wbr>Lactococcus piscium MKFS47,Enterobacter sp. RHBSTW-00994,Leclercia pneumoniae,Shigella dysenteriae,Shimwellia><wbr>Shimwellia blattae,Escherichia coli O157:H7 str. EDL933,Escherichia coli O158:H23,Escherichia coli O157:H16,Escherichia coli VR50,Escherichia coli O44:H18><wbr>Escherichia coli 042,Escherichia coli O8:H8,Escherichia coli O2:K1:H4,Escherichia coli O78:H4,Escherichia coli O150:H6,Escherichia coli O6:H16,Escherichia coli O85:H1,Enterobacter cloacae complex sp. R_G8,Enterobacter wuhouensis,Shigella sonnei,Kosakonia sp. BYX6,Kosakonia pseudosacchari,Jejubacter><wbr>Jejubacter calystegiae,Enterobacter chengduensis,Escherichia coli ATCC 8739,Escherichia coli O99:H6,Escherichia sp. SCLE84,Citrobacter gillenii,Leclercia sp. W6
ERR589583,2,1.323928544,1.140226018,0.966474252,0.878046086,0.817722536,0.496741084,0.754196329,0.827486727,0.247618148,0.438242611,0.348749049,0.196199406,0.425033789,1.218332102,0.60601495,1.072929004,1.356486832,1.289678549,0.760461017,1.153840674,0.991722307,-0.033436204,0.962776541,1.199963024,0.732180396,0.636936988,0.41122211,1.398575084,0.718045657,-0.125144726,-0.201813928,-0.061532932,0.774526518,-0.033436204,0.222916718,1.308412852,1.080441263,0.825884778,1.964588763,1.01002459,0.598655295,1.214275187,0.474702822,0.827486727,0.667691257,0.987552629,2.023220261,0.100169482,-0.355827934,-0.423767462,-0.033436204,-1.190784165,-0.604909536,0.616705947,0.081152127,-0.912103985,0.33094378,-0.161546271,-0.201813928,-0.733848907,-1.768514607,0.270571118,-0.733848907,-0.00736695,0.118188706,-0.00736695,0.507171441,-0.912103985,0.270571118,-0.355827934,-1.190784165,-0.297597907,-0.604909536,0.373683048,0.039670918,-0.297597907,-0.297597907,-0.733848907,-1.768514607,-0.912103985,-1.768514607,-1.768514607,-1.768514607,-1.768514607,-1.768514607,-1.768514607,-1.768514607,-1.768514607,-0.355827934,-0.733848907,-0.604909536,-0.912103985,-1.190784165,-0.733848907,-1.768514607,-1.768514607,-1.768514607,-0.50490513,-1.768514607
ERR589585,2,0.878002185,0.908424606,1.06176843,0.878002185,0.188401427,0.383617262,0.530909828,1.232904758,-0.632545455,-0.296541547,-0.098411519,-0.296541547,0.453860684,1.325489339,0.547906586,1.636020119,1.06530535,1.477280894,0.871559741,0.755889789,0.2282168,1.175815917,0.684476001,0.822524874,0.684476001,0.594605256,0.264500631,2.226963675,-0.187158479,-0.296541547,-0.937360954,0.264500631,0.790857438,0.684476001,0.919833148,1.158315479,1.082396969,0.822524874,2.503193564,1.309260832,0.716909968,0.998805621,-0.098411519,-0.024100453,0.297794266,0.890516305,1.773279021,-0.632545455,0.09516698,0.383617262,0.453860684,-0.632545455,-1.569272393,0.453860684,0.474661534,0.383617262,-1.569272393,-0.632545455,-0.296541547,-0.632545455,-1.569272393,0.297794266,-1.569272393,-0.437573172,0.2282168,0.547906586,-0.437573172,-0.937360954,0.736954467,0.684476001,-0.296541547,0.383617262,-0.024100453,-1.569272393,-0.024100453,-0.098411519,0.039590531,-1.569272393,-0.937360954,-1.569272393,-1.569272393,-1.569272393,-1.569272393,-1.569272393,-1.569272393,-0.937360954,-0.937360954,-0.632545455,-0.098411519,-0.632545455,-0.632545455,-1.569272393,-0.632545455,0.513090425,-1.569272393,-1.569272393,-1.569272393,-1.569272393,-1.569272393
ERR589587,2,-0.013832306,-0.100004488,0.232587934,-0.013832306,-0.32975892,-1.072862331,-0.493301224,0.428143729,-0.71939389,-1.072862331,-0.32975892,-1.805635934,0.428143729,0.51489374,-0.493301224,0.780670902,0.76637314,1.816413174,1.01716684,0.780670902,0.751558136,-1.805635934,0.668310227,0.703627742,-1.072862331,-1.072862331,-1.072862331,2.319879409,0.278758413,0.124471927,-0.493301224,-0.100004488,0.564539275,-0.013832306,0.124471927,0.124471927,0.278758413,1.001448951,2.71172718,1.439157215,0.232587934,1.949502522,0.967926612,0.395078376,0.931204597,0.780670902,3.48395601,-0.013832306,1.19680169,-0.71939389,-0.493301224,-1.805635934,-0.71939389,1.001448951,0.668310227,-1.805635934,-0.202916741,0.124471927,0.320833666,-0.202916741,-1.072862331,0.54041831,-0.493301224,1.683596616,0.703627742,0.395078376,-0.013832306,-1.072862331,-0.71939389,0.720227685,-0.013832306,-0.100004488,-0.013832306,0.458963026,1.257520798,-0.71939389,0.950000927,0.320833666,-0.202916741,-0.71939389,-0.013832306,-1.072862331,-1.805635934,-1.072862331,-0.32975892,-1.805635934,0.060024676,-1.072862331,0.124471927,0.54041831,-0.493301224,-1.805635934,-0.71939389,0.232587934,-1.805635934,0.060024676,-1.072862331,-0.71939389,-0.493301224
ERR589589,2,1.118795571,1.253184245,1.236005897,1.150111002,1.09317374,0.796111177,0.7167051,1.030510322,0.890267967,0.947150515,0.804281587,0.702002927,0.323980816,1.283254772,0.679277499,1.153252261,1.073968504,1.188469218,0.638124075,0.983735137,0.917332352,0.248926654,1.127180494,0.893556156,0.785224075,0.666222255,0.570506838,1.632406797,0.833112386,-0.285985366,-0.32274275,-0.968339846,0.376933933,0.241142123,0.480233917,0.886517872,0.87360889,0.376933933,1.707961049,0.335901017,-0.585193018,1.393928235,0.777075797,0.586134027,0.470983849,0.323980816,1.210437191,-0.712035038,0.451577468,-0.66553524,-0.66553524,-2.521210639,-1.062035018,0.248926654,0.145739403,-1.177516892,-0.712035038,-0.712035038,-0.433176097,-1.177516892,-1.062035018,-0.363314299,-0.889885462,0.49791261,-0.408513454,0.891093961,0.881002961,-0.585193018,-0.020828432,0.12955171,-0.303929802,-1.854066088,-1.062035018,-0.130027879,0.569165439,-1.062035018,0.274777899,-0.303929802,-0.268837335,-0.408513454,-0.889885462,-0.763968105,-1.532255171,-1.854066088,-1.326411934,-0.096823555,-0.342506278,-2.521210639,-0.889885462,0.207987248,-0.968339846,-0.763968105,-0.66553524,-1.854066088,-0.517597852,-0.66553524,-0.66553524,-2.521210639,-2.521210639
ERR589590,2,0.067224433,0.41636318,0.247041936,0.379228137,0.067224433,-0.009737362,0.379228137,0.7378834,-0.338944956,-0.206770562,-0.009737362,0.134380929,-1.113287081,0.943753615,0.067224433,0.921491968,0.846479836,1.409586017,0.379228137,0.482933425,0.755181174,-1.113287081,0.771814172,0.681454479,-0.009737362,-0.099532066,-0.50936228,1.830895716,0.450818541,-0.74495947,-0.74495947,-0.206770562,0.450818541,0.512987819,-0.099532066,1.251789483,0.379228137,0.660916235,2.855700957,1.920642036,1.256684768,1.594021509,0.755181174,0.41636318,1.431287849,1.022316419,3.103400845,-0.74495947,0.803266501,-0.338944956,-0.206770562,-1.876865151,-0.338944956,1.150675961,0.193820748,-1.113287081,-0.338944956,-0.099532066,-1.113287081,-0.74495947,-1.876865151,0.379228137,0.295153338,1.102798577,0.482933425,-0.206770562,0.295153338,-1.876865151,-1.876865151,0.450818541,0.295153338,-1.876865151,-0.206770562,0.701081201,1.193254347,-0.206770562,0.832559378,0.067224433,0.873011155,-0.74495947,-1.113287081,-1.113287081,-1.876865151,-1.876865151,-1.113287081,-1.113287081,-0.74495947,-0.74495947,-0.50936228,0.482933425,-1.113287081,-0.50936228,-0.338944956,-0.74495947,-1.113287081,-1.113287081,-1.113287081,-1.113287081,-1.113287081
ERR589591,2,0.561417049,0.474449006,0.539005361,0.582266621,0.924012763,0.672542497,0.596996266,0.37361479,0.401992663,0.308072869,0.226225368,0.17645032,0.138786178,1.274494987,0.738207936,1.072238116,1.031531028,1.248969099,0.42804615,0.803169537,0.713741217,-0.305598257,0.766053118,0.853678445,0.818902434,0.907334391,0.577189475,1.564281623,0.624414824,-0.305598257,-0.246381556,0.319951173,0.620019458,0.707276943,0.833770635,1.058828282,1.332233585,1.034400148,2.346418053,1.435400778,1.058828282,1.352560866,0.679836344,0.495284501,0.488494715,1.292705149,1.98904562,-0.871300085,0.048767196,-0.148974574,-1.154702339,-1.742222089,-1.742222089,0.022256214,-0.108024604,-0.558900403,0.226225368,-0.374688982,0.096602093,-1.154702339,-1.154702339,0.488494715,-0.45720148,0.022256214,0.42804615,0.501927353,0.953149065,-0.45720148,-0.108024604,0.964691737,-1.154702339,-0.374688982,-0.45720148,-0.558900403,0.096602093,0.118321209,-0.194709344,-0.871300085,-0.45720148,-0.374688982,-1.742222089,-1.154702339,-1.742222089,-1.154702339,-1.742222089,-1.742222089,-1.742222089,-1.742222089,-1.154702339,-0.108024604,-0.871300085,-1.742222089,-0.194709344,-1.154702339,-1.742222089,-1.742222089,-1.154702339,-1.742222089,-1.742222089
ERR589592,2,1.198944148,0.936729407,0.879858191,0.829449527,0.795155901,0.430636711,0.575502286,0.845130206,0.163548229,0.291056657,0.077081538,-0.196865858,0.56426911,1.20970426,0.463846234,0.980954787,1.395936684,1.221508076,0.55849439,1.243491162,0.601898691,-0.568879815,0.972954942,1.235130209,1.019908892,0.527879199,0.393616742,1.81218843,0.351872625,-0.702820563,-0.702820563,0.673520051,0.514734739,0.552609191,0.569937192,0.9899888,0.665455496,0.479240383,1.919133958,0.874041517,0.486666152,1.598369434,0.939817018,0.639853266,0.950349383,0.731098409,2.126115935,-0.310136687,-0.249648,0.626176421,0.521376189,-0.196865858,-1.777619495,0.291056657,-0.004426395,-0.887989906,-0.380711495,-0.150148695,-0.108319111,-0.887989906,-1.177479699,0.077081538,-1.777619495,-0.150148695,0.340559505,0.316716221,0.546609463,-1.777619495,0.122888656,0.362813511,0.163548229,-0.702820563,0.277461344,-0.108319111,-0.150148695,-0.702820563,-0.568879815,-1.777619495,-1.177479699,-0.887989906,-1.777619495,-1.177479699,-1.777619495,-1.777619495,-1.777619495,-1.777619495,-1.177479699,-0.464996379,-0.380711495,-0.464996379,-1.177479699,-1.177479699,-0.568879815,0.373404494,-0.887989906,-1.777619495,-1.777619495,-1.777619495,-1.777619495
ERR589594,2,-0.031599211,0.041464576,0.10521969,-0.218652955,-0.505918826,-0.505918826,-0.218652955,0.161648966,-1.079255682,-1.079255682,-1.804159592,-1.804159592,0.161648966,0.754371354,-0.729583349,0.60508672,0.33766573,1.468803411,0.563170409,0.10521969,-0.505918826,-1.804159592,0.33766573,0.041464576,0.10521969,-0.344132902,-0.729583349,1.300312158,-0.729583349,-1.804159592,-0.729583349,-0.344132902,0.372919935,0.372919935,0.66105388,0.257849201,0.94818249,0.852464657,2.617764511,1.318858843,0.624584731,0.818458753,-0.505918826,-0.505918826,0.299472584,0.60508672,2.751335603,1.537275705,0.754371354,1.02458834,1.209961688,0.818458753,0.584645003,2.59827696,0.43611849,-0.505918826,0.257849201,-0.344132902,0.33766573,-0.116845939,-0.729583349,0.540560893,-0.031599211,1.063881786,0.921882842,-1.079255682,0.491448531,-1.804159592,-1.804159592,0.257849201,-1.804159592,-1.079255682,0.40563018,2.06141154,1.110462652,-0.729583349,0.725571247,-1.079255682,0.372919935,-1.079255682,-1.079255682,-0.729583349,-1.804159592,-1.079255682,-0.116845939,0.212174575,-1.079255682,0.161648966,0.883750448,0.43611849,-0.218652955,-1.079255682,-0.031599211,0.66105388,-1.079255682,-1.804159592,-1.079255682,-0.031599211,0.624584731
ERR589595,2,0.157144966,-0.397507284,0.2217467,-0.397507284,-0.978457629,-0.233572962,-0.106426734,0.376403019,-0.978457629,-1.712987728,-0.978457629,-1.712987728,-0.233572962,0.850336068,-0.397507284,1.058343169,1.039947878,1.296646893,-0.003267796,0.944457051,0.330121867,-1.712987728,0.613104375,0.818930516,-0.397507284,0.766888609,-0.106426734,1.17376202,0.278925315,-0.003267796,-0.233572962,-1.712987728,1.716480841,0.834930762,0.278925315,0.638690128,0.526146419,1.06722319,2.551303879,1.551120362,0.879518619,1.06722319,-1.712987728,0.330121867,-0.397507284,1.058343169,3.398794458,0.932278018,1.010615771,-0.106426734,0.493001807,-1.712987728,-1.712987728,0.956276799,0.834930762,-0.003267796,0.418579129,0.376403019,0.2217467,0.157144966,0.157144966,0.685778666,0.157144966,1.039947878,1.332690262,0.376403019,0.493001807,-0.624141906,-0.978457629,-0.233572962,-0.397507284,-1.712987728,-0.233572962,0.083110946,0.879518619,0.083110946,0.748008525,-0.106426734,-0.624141906,-0.397507284,-0.978457629,-0.624141906,-1.712987728,-1.712987728,-1.712987728,-1.712987728,-0.233572962,-0.978457629,0.330121867,0.685778666,-0.106426734,-0.978457629,0.418579129,-0.233572962,-0.978457629,-0.978457629,-1.712987728,-0.397507284,-0.978457629
ERR589733,2,0.75382189,0.66489624,0.794307389,0.746595706,0.594284876,0.492768198,1.156583156,1.190380786,0.310878559,0.067772394,-0.284133255,-1.188007869,0.067772394,1.441061996,0.774650053,1.273688975,1.523043648,1.494435378,0.66489624,1.248413558,0.142734368,-1.868822092,0.973408931,1.394440808,0.80682087,0.760902789,0.354523532,1.313606511,-0.284133255,-0.859603104,0.206565124,-0.379748224,0.571355575,-0.022576806,0.594284876,0.991617718,0.746595706,0.774650053,2.391289274,0.75382189,0.546929262,1.464686759,0.594284876,0.333289159,0.520811425,0.998625329,2.090378773,-0.859603104,0.682792499,-1.188007869,-0.379748224,-1.868822092,-1.868822092,0.571355575,0.492768198,-0.859603104,-0.497596301,-0.649542176,-1.868822092,-0.859603104,-0.859603104,-0.497596301,-0.649542176,0.80682087,0.235199091,0.142734368,0.354523532,-0.859603104,-0.13545141,0.897996058,-1.868822092,-1.188007869,-0.859603104,0.333289159,0.858106636,-0.284133255,0.429701938,0.636281293,-0.379748224,-0.649542176,0.142734368,-0.284133255,-1.868822092,-1.188007869,-0.859603104,-1.188007869,-1.188007869,-1.188007869,-0.13545141,0.067772394,-0.859603104,-0.859603104,-1.188007869,-1.188007869,-1.188007869,-1.188007869,-0.204071354,-1.868822092,-1.868822092
ERR589734,2,0.478851896,0.502849658,0.407105977,0.332421354,-0.441738421,0.047611538,-0.172496129,1.023202266,-0.861415654,-0.999887415,-0.861415654,-1.178424166,0.453372833,1.100910046,0.025053348,0.605312567,1.086364409,0.92606211,0.196743994,1.049849958,-0.138851152,-1.811122588,0.639936801,0.828586918,0.047611538,0.320602239,-0.107364835,1.780941152,-0.999887415,-1.811122588,-1.811122588,-1.811122588,0.681824407,0.047611538,0.109373369,1.365934906,1.072901633,0.628728402,2.347065903,0.907438276,-0.049927604,0.876108709,-0.504010214,-0.023595098,0.478851896,-1.425246237,2.82992882,-0.574366339,1.507956618,-0.441738421,-0.138851152,-1.811122588,-1.811122588,0.407105977,0.573964528,-0.749067847,0.001355339,0.128245756,0.047611538,0.785667988,-0.749067847,0.671765092,0.749942466,1.638777031,-0.049927604,-1.178424166,-0.385981543,-1.811122588,-0.574366339,0.069128314,-2.611080859,-1.811122588,-0.247497413,0.089690139,1.604048934,-0.574366339,1.45044557,0.857824292,0.958299682,0.623002749,0.146367672,0.146367672,-0.749067847,-0.172496129,-0.077792406,0.047611538,0.025053348,-1.425246237,-0.574366339,1.394525593,-0.335577904,-0.574366339,-0.023595098,-0.65499493,-0.749067847,0.001355339,0.967665666,-0.999887415,-1.425246237
ERR589735,2,0.917148278,0.917148278,0.917148278,1.174770601,0.477451184,0.544503004,-0.35206559,1.399855131,0.396635832,0.295672007,0.295672007,0.349231044,0.948404898,1.263083001,0.574119158,1.149315958,1.294147372,1.599496045,1.027573001,1.169845999,0.234292993,-0.645816354,1.439849834,1.20717665,0.882684529,0.651179798,-0.02825855,2.409941418,0.651179798,0.162679402,-0.35206559,0.077153937,0.830539821,0.396635832,0.512417921,0.651179798,0.958204238,-0.164170758,2.400908775,1.399855131,0.627210644,0.75198396,-0.645816354,0.894566717,0.512417921,0.627210644,2.50202343,-1.254789548,-1.254789548,-0.164170758,-0.164170758,-1.254789548,-0.645816354,0.574119158,0.8161731,-1.254789548,0.077153937,0.077153937,-1.254789548,0.077153937,-1.254789548,0.162679402,-0.645816354,-0.35206559,0.544503004,-0.02825855,-0.35206559,-1.254789548,-1.254789548,0.769156523,0.733943704,-0.02825855,-0.645816354,0.477451184,-1.254789548,-0.35206559,-1.254789548,-1.254789548,-1.254789548,-1.254789548,-1.254789548,-1.254789548,-1.254789548,-1.254789548,-1.254789548,-1.254789548,-1.254789548,-0.645816354,-0.645816354,-0.35206559,-1.254789548,-1.254789548,-0.35206559,-1.254789548,-1.254789548,-1.254789548,-1.254789548,-1.254789548,-1.254789548
ERR589736,1,0.626032507,0.403680126,0.116462953,0.434052431,0.403680126,-0.453247076,-0.041594998,0.318496452,-0.729506094,-0.453247076,-1.213529192,-1.213529192,-0.85615832,1.200561625,-0.211588275,1.009093261,0.854654271,1.071278612,-0.164074389,0.476357211,-0.320190683,-1.926784446,0.403680126,0.55129022,-0.383046674,-0.211588275,-0.623455565,1.950275554,-0.729506094,-0.85615832,-1.926784446,0.635804374,0.448563993,-0.079523743,-0.164074389,1.403004282,1.10259223,0.707366079,2.643524821,1.125414116,-0.120216668,1.404581058,0.259509392,-0.26336952,-0.320190683,1.128573962,3.440636379,-0.164074389,1.415440797,0.41909976,0.434052431,-0.623455565,-1.491777301,1.324441348,0.605856191,-0.623455565,0.08833576,0.08833576,-0.120216668,-0.320190683,-1.012260671,0.476357211,-0.211588275,1.635827846,0.502648956,0.354325001,0.635804374,-1.926784446,-1.926784446,-0.006099761,-1.491777301,0.05865053,0.08833576,-0.079523743,1.61760691,-0.320190683,1.235919915,0.584777177,0.595434237,-0.041594998,-0.532561129,-0.211588275,-1.213529192,-0.164074389,-0.85615832,-0.532561129,-0.729506094,-1.491777301,-1.213529192,1.10259223,-0.453247076,-1.012260671,-0.623455565,-0.120216668,-1.012260671,-0.85615832,-0.164074389,-2.828595515,-0.320190683
ERR589737,1,1.340968662,1.347957081,1.112787281,0.999954126,0.256595388,0.337882262,-0.144566376,1.534298926,-0.261406069,0.583422478,-0.412051797,0.299124968,0.209548853,1.165862833,0.299124968,0.993206117,1.603043874,1.380696027,0.603418382,1.452236268,0.097640077,-1.62089877,1.37230234,1.452236268,0.157005164,0.337882262,-0.04976955,1.352529499,-0.412051797,-0.261406069,-1.62089877,-0.144566376,-0.261406069,0.842543199,0.891139437,0.941923537,1.140388626,0.256595388,2.475505778,1.382758826,0.209548853,1.410255971,0.406272203,0.157005164,-0.261406069,0.917434821,2.25337626,0.02960729,0.299124968,-0.04976955,-0.945910031,-1.62089877,-0.945910031,0.674565925,0.674565925,-1.62089877,-0.620315309,-0.144566376,-0.412051797,-0.945910031,-0.945910031,0.622452531,-0.261406069,0.491686577,0.406272203,0.337882262,0.491686577,-0.620315309,-1.62089877,0.705780975,-0.144566376,-0.945910031,-0.261406069,0.157005164,0.640607955,-0.412051797,0.157005164,-0.945910031,-0.412051797,-0.945910031,-0.620315309,-1.62089877,-0.945910031,-1.62089877,-1.62089877,-1.62089877,-0.945910031,-1.62089877,-0.412051797,0.373445518,-0.620315309,-0.412051797,-0.620315309,-0.620315309,-0.945910031,-1.62089877,-1.62089877,-1.62089877,-1.62089877
ERR589738,2,0.906180808,0.499673947,0.323678059,0.527410632,-0.182421666,-0.182421666,0.277712477,1.000881343,-0.533084517,-0.851198292,-0.32960612,-1.510678319,0.403097265,1.000881343,-0.32960612,0.896162985,1.380825753,1.14089402,0.62242692,1.081119901,-0.068266511,-1.510678319,0.804072933,1.115050914,0.365230468,-0.32960612,-0.32960612,1.459863399,-0.851198292,-0.068266511,0.226376045,0.323678059,0.62242692,0.732045199,-0.068266511,1.075113903,1.280064962,0.853033217,2.444890965,1.253188363,0.168374945,1.394431711,0.226376045,0.168374945,0.226376045,0.62242692,3.038451069,-0.32960612,0.277712477,0.226376045,0.277712477,-0.851198292,-0.068266511,1.502798303,0.853033217,-1.510678319,0.365230468,0.403097265,0.024352239,-0.851198292,-1.510678319,0.527410632,-1.510678319,0.403097265,0.66253236,0.499673947,1.208037365,-1.510678319,-0.851198292,0.024352239,0.600718586,-0.533084517,0.168374945,1.999065864,0.469915861,0.024352239,0.226376045,-0.533084517,-0.182421666,-1.510678319,-0.851198292,-1.510678319,-1.510678319,-0.851198292,-1.510678319,-0.533084517,-1.510678319,-1.510678319,-0.851198292,0.024352239,-1.510678319,-1.510678319,-0.533084517,-0.32960612,-1.510678319,-1.510678319,-1.510678319,-1.510678319,-0.851198292
ERR589740,2,0.066791653,-0.07589616,0.469587965,-0.270973664,-0.570561942,-0.401836133,-0.270973664,-0.270973664,-1.924491366,-1.168492356,-1.168492356,-1.924491366,-0.803820661,0.87871786,-0.07589616,0.927840239,0.380088395,0.771822468,-0.570561942,0.178334419,-0.164799587,-1.924491366,0.411884515,0.225968281,0.000301733,-0.270973664,-0.570561942,2.451618431,-0.401836133,-0.570561942,-0.803820661,-0.164799587,0.066791653,-0.401836133,-0.803820661,0.75804018,0.520807025,0.345975029,2.947759905,1.557049131,0.309208577,1.585010683,0.566782144,0.269377118,1.025597061,1.153062043,3.230029117,0.78516398,1.079315992,0.810625447,1.247882623,-0.401836133,-1.924491366,1.382131627,0.495921541,-0.07589616,0.066791653,0.380088395,-0.164799587,-0.401836133,0.627867018,0.225968281,-0.401836133,1.43734649,1.091643148,0.345975029,-0.164799587,-1.168492356,-1.168492356,-1.168492356,-1.168492356,0.225968281,0.225968281,1.39020222,1.303065787,0.309208577,0.908907289,0.225968281,0.566782144,-0.270973664,-0.401836133,-0.570561942,-0.803820661,-1.924491366,-0.570561942,-1.168492356,-1.168492356,-0.164799587,0.269377118,0.84609005,-0.07589616,-1.168492356,-1.168492356,0.411884515,-0.570561942,0.066791653,-1.924491366,-1.924491366,0.000301733
ERR589741,2,0.629726006,0.547282327,0.193394973,0.347232007,0.049087785,-0.044851135,0.251028108,0.388163019,0.049087785,-0.316799643,-0.915133838,-1.256586654,-0.044851135,1.044587182,-0.416213549,0.87082328,0.762395133,0.958040124,-0.099953965,1.002192449,-0.416213549,-1.256586654,0.407202703,0.388163019,0.049087785,0.459514323,-0.416213549,0.990706722,-0.538743921,-0.69672685,-1.256586654,-0.69672685,0.407202703,1.105101038,1.392161975,1.170040583,0.790992417,1.254919919,2.314852132,1.27824706,0.572679137,1.027567075,-0.316799643,1.096701295,1.141674484,1.68158557,2.842146579,-0.69672685,1.134175985,-0.69672685,-0.316799643,-1.256586654,-1.964450724,0.731374431,0.425397373,-0.915133838,-0.099953965,-0.099953965,-0.538743921,-1.256586654,-0.69672685,0.161453627,-0.099953965,1.39105659,0.584782565,0.251028108,0.127028118,-1.964450724,-1.964450724,0.881659412,-0.915133838,-1.964450724,-0.69672685,1.134175985,1.451910521,-0.316799643,1.034479153,0.660276382,0.739377969,0.127028118,0.442814596,0.347232007,-1.256586654,-0.69672685,-0.915133838,-0.538743921,-0.416213549,-1.964450724,-1.256586654,0.836173492,-0.162210429,-0.69672685,-0.099953965,-1.256586654,-0.915133838,-0.044851135,-1.964450724,-1.964450724,-1.256586654
ERR589742,2,1.574537724,0.74865578,0.49010684,1.369253878,-0.403374567,0.3955913,0.279098299,0.279098299,-0.403374567,0.128899575,-1.076360444,-1.076360444,-0.403374567,1.389994856,0.3955913,1.298927051,0.876608391,1.508983957,0.279098299,0.569248148,-0.078745966,-0.403374567,0.876608391,0.49010684,0.49010684,0.795562716,-0.403374567,1.653962201,0.128899575,-1.076360444,-1.076360444,-1.076360444,0.279098299,0.696268001,0.637079065,1.409615343,1.389994856,0.795562716,3.062672025,1.744108967,0.279098299,1.258075086,0.279098299,0.279098299,0.637079065,1.100429818,3.513363543,-0.078745966,0.49010684,-0.403374567,-1.076360444,-1.076360444,-1.076360444,0.944795402,0.3955913,-1.076360444,0.128899575,0.279098299,0.795562716,-1.076360444,-1.076360444,0.49010684,-0.403374567,0.128899575,0.569248148,-1.076360444,0.569248148,-1.076360444,-1.076360444,0.49010684,-1.076360444,-1.076360444,-0.078745966,1.733189169,-0.403374567,-0.403374567,0.3955913,-0.078745966,-1.076360444,-1.076360444,-0.403374567,-1.076360444,-1.076360444,-1.076360444,-1.076360444,-1.076360444,-1.076360444,-1.076360444,-1.076360444,-0.078745966,-1.076360444,-0.403374567,-1.076360444,-1.076360444,-1.076360444,-1.076360444,-1.076360444,-1.076360444,-1.076360444
ERR589744,2,0.707182623,0.925156235,0.341128513,0.17335923,0.17335923,0.017775833,0.948432512,0.499104813,-0.082277417,-0.364594736,-0.364594736,-0.364594736,-0.205595798,0.991158775,0.017775833,1.488106855,0.663857923,0.980914426,0.236016074,0.663857923,1.125706023,-0.584406328,0.236016074,0.464457909,-0.205595798,0.017775833,-0.082277417,1.812026162,1.184216808,-0.928055072,-0.928055072,0.386016331,0.561214685,0.291473278,0.101554068,1.419759729,0.991158775,0.686077958,2.807449024,1.437500521,0.615591589,1.75603444,0.707182623,0.341128513,1.397792326,0.764746016,3.250365861,-0.928055072,0.925156235,-1.64047151,-0.205595798,-1.64047151,-0.928055072,-0.082277417,0.017775833,-0.928055072,0.017775833,-0.364594736,-0.584406328,-0.928055072,0.499104813,-0.082277417,-0.584406328,1.410521422,0.236016074,0.236016074,1.096349443,-0.364594736,-0.928055072,0.426922693,-1.64047151,-1.64047151,-0.364594736,0.017775833,0.830739702,-1.64047151,0.663857923,0.017775833,-0.205595798,-1.64047151,-0.205595798,-0.928055072,-1.64047151,-0.364594736,-0.584406328,-0.928055072,-0.928055072,-1.64047151,-1.64047151,0.291473278,0.707182623,-1.64047151,-0.364594736,-0.584406328,-0.928055072,-0.082277417,-1.64047151,-1.64047151,-1.64047151
